Date,Value,Momentum,Composite_50_50,Composite_70_30,Composite_30_70
2022-11-30,1.3815335938219104,1.8585050151211637,1.8016545031625577,1.7937862803308122,1.7447617410272291
2022-12-31,1.3198014373381273,1.7781066253330466,1.7277770907970404,1.7209983777780673,1.673217234355621
2023-01-31,1.457419272217632,1.824893063525192,1.7615919930700703,1.7562556597478451,1.7065153742730845
2023-02-28,1.399476586314871,1.7826194867425067,1.708251263858367,1.7044093974158474,1.657520308855819
2023-03-31,1.296672938959472,1.7470036083179765,1.6783786827047924,1.6677607549606737,1.62884749868986
2023-04-30,1.2957389656600151,1.7227857312739816,1.666890416025789,1.6573106427386046,1.6139985102785095
2023-05-31,1.2393361402790772,1.7072077313096297,1.6392870042985541,1.625418993020158,1.5872930879497469
2023-06-30,1.3532787230130945,1.8179385170781717,1.7651060796153646,1.7515120298206885,1.7091215097324586
2023-07-31,1.4529645975543917,1.8750138778002983,1.8058428550007588,1.7907214344116316,1.744502770181944
2023-08-31,1.4076061724711755,1.8363710207670119,1.7690242750658458,1.748926964542706,1.7089348277595153
2023-09-30,1.3534388908313217,1.715331604817358,1.667923977995755,1.6517624470350485,1.6116495254156118
2023-10-31,1.299154639018307,1.6240770738665653,1.5984245162057014,1.5836335992175823,1.5444949211960748
2023-11-30,1.4350585231118256,1.8161936036807855,1.7839786885147915,1.771855337594116,1.7237886406257696
2023-12-31,1.5703068820681163,1.9415654549111538,1.8993714530006052,1.886067050130713,1.83528814334497
2024-01-31,1.555769841989024,1.9682793452067855,1.9376364987411794,1.9269674195648139,1.871384995343115
2024-02-29,1.598630216941079,2.1423306849367205,2.1180503174451593,2.107663405498285,2.0449761095606998
2024-03-31,1.675443926854395,2.2403947121517813,2.2032436219273994,2.1921797475647544,2.1312089425365843
2024-04-30,1.5835585904685732,2.106270924368984,2.0889292242328197,2.0812876514982954,2.020632034834364
2024-05-31,1.6535700220869918,2.172556452714572,2.1855545146094557,2.1807166716310875,2.1103740138773737
2024-06-30,1.6377444548717262,2.172298288821626,2.2094708589572205,2.183101813059921,2.13443745726436
2024-07-31,1.7610848067977167,2.2680162449526238,2.2789131079757303,2.2632793469880346,2.205480574169014
2024-08-31,1.82476730630987,2.3549914555072964,2.3921428231979442,2.381278866245392,2.3185083091370835
2024-09-30,1.8849212557262909,2.432109726742809,2.4812487497233775,2.468825849118078,2.40739905689338
2024-10-31,1.8710919278009002,2.4505681954823055,2.4783286919714764,2.467373907899032,2.4034561559062575
2024-11-30,1.9965051861166727,2.6501759355189582,2.658916406308163,2.64267842334183,2.58601865922829
2024-12-31,1.840759994845206,2.4770555553934797,2.499221451165391,2.4841520244395356,2.4307019547226236
