Date,Value,Momentum,Composite_50_50,Composite_70_30,Composite_30_70
2022-04-30,-0.06511473527985978,-0.06672887551042848,-0.06309738273770732,-0.05852405677836376,-0.06436204330652143
2022-05-31,0.018732989557361347,0.015263469568495367,0.017909301656674266,0.019730351827207566,0.017790263110349466
2022-06-30,-0.0934517793344522,-0.08715248350606003,-0.0887530946471971,-0.0898654146322426,-0.08901602686904901
2022-07-31,0.06145738111898141,0.07571499838238796,0.0787135895309646,0.07746431992331973,0.07920139445722568
2022-08-31,-0.022601851431648595,-0.005639304298354493,0.0011855476386432376,0.0001545525249182461,0.00014564898499879906
2022-09-30,-0.09615636255962465,-0.08263683297133508,-0.08391993574649957,-0.08384270115764111,-0.08339055594009151
2022-10-31,0.10478752078333499,0.11484704255335035,0.11650715735077145,0.11727615265166733,0.11650715735077145
2022-11-30,0.055096328346244366,0.043876952622736845,0.04361853961080976,0.045098999766524914,0.04358580071060724
2022-12-31,-0.044683789637721266,-0.04325971096875168,-0.04100531607799143,-0.04057780090687352,-0.04100531607799143
2023-01-31,0.10427162070459815,0.026312504281559786,0.01957133385616932,0.020486528299519625,0.019900667548578735
2023-02-28,-0.03975704658728331,-0.02316496107504767,-0.030279843131406498,-0.029520908328028648,-0.028710591276176256
2023-03-31,-0.07345864043792519,-0.019979518169417804,-0.017487229066116616,-0.021502253220815913,-0.017298617707889083
2023-04-30,-0.0007202844074207966,-0.013862522623700746,-0.006844859743147899,-0.006265954029069009,-0.009116254543960707
2023-05-31,-0.04352946610061061,-0.009042331661774358,-0.016559823886351754,-0.01924301268333601,-0.01654612576076925
2023-06-30,0.0919384007540999,0.06486075697630435,0.07675231670042322,0.0775757126882341,0.07675231670042322
2023-07-31,0.07366248566987374,0.03139564962508166,0.023078938912425767,0.022386032138732893,0.0207014306753555
2023-08-31,-0.031217846022926363,-0.02060937121095919,-0.020388584661702243,-0.023339459206650964,-0.020388584661702243
2023-09-30,-0.038481844353352175,-0.06591228819277409,-0.0571503164174091,-0.05555664671970058,-0.05692745022432988
2023-10-31,-0.040108387737899015,-0.053199352646749035,-0.041668243101563376,-0.0412461537309793,-0.041668243101563376
2023-11-30,0.10460947450891064,0.11829274170888542,0.11608566462028092,0.11885434766572742,0.11608566462028092
2023-12-31,0.09424588389817998,0.06903000372663126,0.0646828155676461,0.06445882466436421,0.0646828155676461
2024-01-31,-0.00925745167718219,0.013758943963521588,0.020146162394998297,0.02168553309452409,0.019668220562006948
2024-02-29,0.027549303113665567,0.08842816958567906,0.0931102499468754,0.09377220605747424,0.09276077057877521
2024-03-31,0.04804970474053476,0.04577445858595697,0.04022251208130051,0.04009954428491331,0.04216813711061359
2024-04-30,-0.054842382316150864,-0.05986614191477819,-0.051884592587440465,-0.050585311806500735,-0.051884592587440465
2024-05-31,0.04421145642467346,0.03147056135024352,0.0462558947693035,0.047772839117752174,0.04441282603458589
2024-06-30,-0.009570545549254749,-0.00011882954416392397,0.010942918233287994,0.0010937420068649613,0.01140245436531635
2024-07-31,0.07531110947076963,0.04406298924210844,0.03142935727664838,0.03672642908748901,0.0332842345241204
2024-08-31,0.03616094992492214,0.0383485835907182,0.04968584138900813,0.052136524558663286,0.05124857425264597
2024-09-30,0.03296527135729269,0.032746730802426786,0.03724941740991518,0.03676469149147688,0.03833962871989034
2024-10-31,-0.0073368199776930095,0.007589488474361309,-0.0011768500648017773,-0.0005881100198155301,-0.0016378260911219839
2024-11-30,0.06702677535634019,0.0814536565049018,0.07286673269841054,0.07104902701677253,0.07595832479548384
2024-12-31,-0.07800890894473497,-0.06532410841304329,-0.06006016389379616,-0.059987018284967095,-0.06006016389379616
